"CODIGO CAPITULO","CAPITULO","CODIGO SUBCAPITULO","SUBCAPITULO","CODIGO ITEM","ITEM","UNIDAD","Vr MANO DE OBRA","TOTAL"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.25","SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm INICIAL POLIETILENO DN=315mm","UND","$55.427,95","$2.247.626,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.26","SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm TEE POLIETILENO DN=200mm","UND","$55.427,95","$2.505.701,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.27","SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm TEE POLIETILENO DN=250mm","UND","$55.427,95","$2.740.491,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.28","SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm TEE POLIETILENO DN=315mm","UND","$55.427,95","$2.868.249,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.29","SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm TEE POLIETILENO DN=315mm","UND","$55.427,95","$2.868.249,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.30","SUMINISTRO E INSTALACION CODO PVC SANITARIO D=10""","UND","$1.350,54","$546.141,41"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.31","SUMINISTRO E INSTALACION CODO PVC SANITARIO D=2""","UND","$1.350,54","$4.866,41"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.32","SUMINISTRO E INSTALACION CODO PVC SANITARIO D=3""","UND","$1.350,54","$8.890,91"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.33","SUMINISTRO E INSTALACION CODO PVC SANITARIO D=4""","UND","$1.350,54","$14.008,41"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.34","SUMINISTRO E INSTALACION CODO PVC SANITARIO D=6""","UND","$4.321,72","$112.823,17"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.35","SUMINISTRO E INSTALACION CODO PVC SANITARIO D=8""","UND","$1.350,54","$181.936,41"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.36","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm CONCÉNTRICO","UND","$18.475,98","$839.647,58"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.37","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm EXCÉNTRICO","UND","$18.475,98","$858.998,58"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.38","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 1000mm","UND","$55.427,95","$1.180.297,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.39","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 1250mm","UND","$55.427,95","$1.352.318,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.40","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 1500mm","UND","$55.427,95","$1.504.331,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.41","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 1750mm","UND","$55.427,95","$1.689.516,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.42","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 2000mm","UND","$55.427,95","$1.841.553,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.43","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 2500mm","UND","$55.427,95","$2.136.044,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.44","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 3000mm","UND","$55.427,95","$2.516.379,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.45","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 3250mm","UND","$55.427,95","$2.668.412,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.46","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 3500mm","UND","$55.427,95","$3.020.140,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.47","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 3750mm","UND","$55.427,95","$3.172.161,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.48","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 400 mm","UND","$55.427,95","$766.294,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.49","SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 750 mm","UND","$55.427,95","$1.005.486,75"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.50","SUMINISTRO E INSTALACION TEE SANITARIA D= 4""","UND","$4.051,61","$23.089,66"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.51","SUMINISTRO E INSTALACIÓN TRAMO ESCALERA CÁMARA 10000mm X 500mm","UND","$16.206,45","$392.348,73"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.52","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D= 6""","ML","$10.742,82","$52.659,53"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.53","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D=10""","ML","$20.525,63","$116.678,2"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.54","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D=12""","ML","$22.490,00","$167.900,7"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.55","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D=14""","ML","$22.490,00","$198.009,2"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.56","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D=16""","ML","$26.064,93","$256.135,44"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.57","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D=18""","ML","$26.064,93","$315.599,02"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.58","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC D=4""","ML","$7.403,39","$28.446,36"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.59","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC D=8""","ML","$10.742,82","$70.714,01"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.60","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC NOVALOC  D= 24""","ML","$21.628,85","$449.969"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.61","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC NOVALOC  D= 36""","ML","$21.628,85","$1.171.904"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.62","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC NOVALOC  D= 42""","ML","$21.628,85","$1.832.004"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.63","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC W - RETEN   4""","ML","$10.613,98","$38.682,09"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.64","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC W - RETEN   6""","ML","$10.613,98","$68.466,89"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.65","SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC W - RETEN   8""","ML","$7.378,53","$115.425,48"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.66","SUMINISTRO E INSTALACION YEE  SANITARIA REDUCIDA PVC   D=4"" x 2""","UND","$540,21","$24.468,02"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.67","SUMINISTRO E INSTALACION YEE PVC SANITARIA D=2""","UND","$1.350,54","$8.823,41"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.68","SUMINISTRO E INSTALACION YEE PVC SANITARIA D=3""","UND","$1.080,43","$16.818,88"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.69","SUMINISTRO E INSTALACION YEE PVC SANITARIA D=4""","UND","$1.080,43","$27.920,18"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.70","SUMINISTRO E INSTALACION YEE PVC SANITARIA D=6""","UND","$1.080,43","$132.163,68"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.71","UNIÓN PVC SANITARIA D=2""","UND","$540,21","$4.319,17"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.72","UNIÓN PVC SANITARIA D=3""","UND","$540,21","$5.778,38"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.73","UNIÓN PVC SANITARIA D=4""","UND","$540,21","$9.532,86"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.74","UNIÓN PVC SANITARIA D=6""","UND","$540,21","$35.868,09"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.05","TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE","2.05.75","UNIÓN PVC SANITARIA D=8""","UND","$540,21","$98.424,53"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.01","CAMARA DE CAIDA  10"" X  8""","UND","$141.121,13","$1.040.862,74"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.02","CAMARA DE CAIDA  12"" X  8""","UND","$196.437,32","$1.323.152,25"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.03","CAMPO DE INFILTRACION POZO SEPTICO PLASTICO ANAEROBICO DE 1000LTS TUBERIA DRENAJE D=4""","ML","$24.554,66","$86.594,32"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.04","CONEXIÓN DOMICILIARIA ALCANTARILLADO. INC. TUBERIA Y ACCESORIOS DE CONEXION TUBERIA","UND","$111.969,28","$359.721,13"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.05","CUBIERTA Y ACCESO","UND","$201.555,36","$475.124,33"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.06","DEMOLICION CAMARAS 2.5<h<3.0m","UND","$36.149,32","$232.185,8"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.07","DEMOLICION POZOS DE INSPECCION","UND","$9.822,09","$36.975,08"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.08","PASOS UÑA DE GATO D=5/8""","UND","$491,11","$6.597,32"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.09","PLACA DE FONDO O BASE DE POZO DE INSPECCION DIAMETRO=1.70 M","UND","$134.370,24","$626.772,01"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.10","PLACA DE FONDO O BASE DE POZO DE INSPECCION DIAMETRO=1.96 M","UND","$167.962,80","$739.367,46"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.11","POZO DE INSPECCION D= 1.20 MH >1,50 M","UND","$55.003,69","$985.039,79"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.12","POZO DE INSPECCION D= 1.20 MH 1,00 1,50 M","UND","$55.003,69","$985.039,79"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.13","POZO DE INSPECCION D=1.20 M","UND","$137.509,23","$1.749.548,76"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.14","POZO DE INSPECCION D=1.20 MH 1.50 , 2.00M","UND","$137.509,23","$1.749.548,76"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.15","POZO DE INSPECCION D=1.20 MH 2.50 M","UND","$192.267,37","$2.207.873,71"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.16","POZO DE INSPECCION D=1.50 M, H 3.50 M","UND","$219.769,22","$3.391.049,35"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.17","POZO DE INSPECCION D=1.95 PLACA DE FONDO","UND","$98.220,88","$812.766,39"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.18","RETIRO DE TUBERÍA EXISTENTE EN CONCRETO 16""","ML","$16.267,19","$19.978,21"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.19","RETIRO DE TUBERÍA EXISTENTE EN CONCRETO 8"" A 12""","ML","$9.037,33","$9.308,45"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.20","RETIRO DE TUBERÍA EXISTENTE EN GRESS 6"" A 10""","ML","$7.229,86","$7.446,76"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.21","SUMIDERO EN LADRILLO SL 100","UND","$201.555,36","$818.195,97"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.22","SUMIDERO EN LADRILLO SL 250","UND","$268.740,48","$1.328.256,06"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.23","SUMIDERO LATERAL SL - 100 H=1.25M (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA. INCL. SUMINI, FORMA, REF Y CONST. INCL. TAPA)","UND","$511.558,56","$2.136.892,8"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.24","SUMIDERO LATERAL SL - 150 H=1.25M (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA. INCL. SUMINI, FORMA, REF Y CONST. INCL. TAPA)","UND","$329.206,99","$2.434.404,11"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.25","SUMIDERO LATERAL SL - 200 H=1.25M (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA. INCL. SUMINI, FORMA, REF Y CONST. INCL. TAPA)","UND","$413.188,37","$3.093.386,09"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.26","SUMIDERO TRANSVERSAL ST-1, H=1.9M (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA, INC. SUMINISTRO, FORM, REF Y CONST, INC. REJA)","UND","$61.388,05","$1.368.827,72"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.27","SUMIDERO TRANSVERSAL ST-2, H=1.77M (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA, INC. SUMINISTRO, FORM, REF Y CONST, INC.","UND","$61.388,05","$1.068.272,29"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.06","OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES","2.06.28","SUMINISTRO E INSTALACIÓN DE POZO SEPTICO PLASTICO ANAEROBICO DE 1000LTS","UND","$134.368,74","$3.230.569,11"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.07","OTRAS OBRAS -  CONCRETOS Y OTROS","2.07.01","CONCRETO SIMPLE DE 21 MPa - (3000 PSI)   IMPERMEABILIZADO PARA MUROS","M3","$145.691,40","$829.316,18"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.07","OTRAS OBRAS -  CONCRETOS Y OTROS","2.07.02","CONCRETO SIMPLE DE 21 MPa - (3000 PSI)   IMPERMEABILIZADO PARA PLACAS PISOS","M3","$145.691,40","$791.993,78"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.07","OTRAS OBRAS -  CONCRETOS Y OTROS","2.07.03","CONCRETO SIMPLE DE 21 MPa - (3000 PSI)   IMPERMEABILIZADO PARA TAPAS","M3","$109.541,31","$696.819,82"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.07","OTRAS OBRAS -  CONCRETOS Y OTROS","2.07.04","CONCRETO SIMPLE DE 28 MPa - (4000 PSI)   IMPERMEABILIZADO PARA MUROS","M3","$145.691,40","$905.972,51"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.07","OTRAS OBRAS -  CONCRETOS Y OTROS","2.07.05","CONCRETO SIMPLE DE 28 MPa - (4000 PSI)   IMPERMEABILIZADO PARA PLACAS PISOS","M3","$145.691,40","$868.631,36"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.07","OTRAS OBRAS -  CONCRETOS Y OTROS","2.07.06","CONCRETO SIMPLE DE 28 MPa - (4000 PSI)   IMPERMEABILIZADO PARA TAPAS","M3","$109.541,31","$773.457,4"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.07","OTRAS OBRAS -  CONCRETOS Y OTROS","2.07.07","CORTE DE PAVIMENTO FLEXIBLE PARA ZANJAS DE ACUEDUCTO,  ALCANTARILLADO Y GAS","M3","$128.229,79","$218.757,86"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.07","OTRAS OBRAS -  CONCRETOS Y OTROS","2.07.08","CORTE DE PAVIMENTO RÍGIDO PARA ZANJAS DE ACUEDUCTO,  ALCANTARILLADO Y GAS","M3","$128.229,79","$233.258,27"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.07","OTRAS OBRAS -  CONCRETOS Y OTROS","2.07.09","SUMINISTRO E INSTALACION DE CONCRETO SIMPLE DE 21 MPA (3000) PARA PLACA DE TANQUE E=10CM","M2","$103.334,46","$193.256,36"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.07","OTRAS OBRAS -  CONCRETOS Y OTROS","2.07.10","TRANSPORTE DE CARGA MULAR HASTA 4 KM","Carga","$32.535,08","$87.601,37"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.08","ACCESORIOS DE CONTROL DE PRESION Y CAUDAL","2.08.01","SUMINISTRO E INSTALACIÓN VÁLVULA CHEQUE H.F   D = 2"" EXTREMO LISO","UND","$81.032,25","$439.466,38"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.08","ACCESORIOS DE CONTROL DE PRESION Y CAUDAL","2.08.02","SUMINISTRO E INSTALACIÓN VÁLVULA CHEQUE H.F   D = 3"" EXTREMO LISO","UND","$81.032,25","$596.065,38"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.08","ACCESORIOS DE CONTROL DE PRESION Y CAUDAL","2.08.03","SUMINISTRO E INSTALACIÓN VÁLVULA CHEQUE H.F   D = 6"" EXTREMO LISO","UND","$81.032,25","$1.317.140,38"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.08","ACCESORIOS DE CONTROL DE PRESION Y CAUDAL","2.08.04","SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 2"" EXTREMO BRIDA SELLO ELASTICO, 250 PSI.","UND","$73.663,99","$483.943,03"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.08","ACCESORIOS DE CONTROL DE PRESION Y CAUDAL","2.08.05","SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 2"" EXTREMO LISO SELLO ELASTICO, 250 PSI.","UND","$73.663,99","$431.855,03"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.08","ACCESORIOS DE CONTROL DE PRESION Y CAUDAL","2.08.06","SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 3"" EXTREMO BRIDA SELLO ELASTICO, 250 PSI.","UND","$73.663,99","$672.869,33"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.08","ACCESORIOS DE CONTROL DE PRESION Y CAUDAL","2.08.07","SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 3"" EXTREMO LISO SELLO ELASTICO, 250 PSI.","UND","$73.663,99","$591.615,33"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.36","TOPOGRAFO AUXILIAR (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$2.337.884,00","$2.337.884"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.08","ACCESORIOS DE CONTROL DE PRESION Y CAUDAL","2.08.08","SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 4"" EXTREMO BRIDA SELLO ELASTICO, 250 PSI.","UND","$73.663,99","$1.133.620,26"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.08","ACCESORIOS DE CONTROL DE PRESION Y CAUDAL","2.08.09","SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 4"" EXTREMO LISO SELLO ELASTICO, 250 PSI.","UND","$73.663,99","$796.021,26"
"2","SANEAMIENTO BASICO Y MEDIO AMBIENTE","2.08","ACCESORIOS DE CONTROL DE PRESION Y CAUDAL","2.08.10","SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 6"" EXTREMO BRIDA SELLO ELASTICO, 250 PSI.","UND","$73.663,99","$1.475.783,73"
